time,lat_5deg,lon_5deg,ph
1850-12-31,-30.0,5.0,8.179969
1850-12-31,-30.0,10.0,8.1868925
1850-12-31,-30.0,15.0,8.194121
1850-12-31,-30.0,20.0,8.206741
1850-12-31,-30.0,30.0,8.172547
1850-12-31,-30.0,35.0,8.176065
1850-12-31,-30.0,40.0,8.175656
1850-12-31,-30.0,45.0,8.177157
1850-12-31,-30.0,50.0,8.169833
1850-12-31,-30.0,55.0,8.168064
1850-12-31,-30.0,60.0,8.168648
1850-12-31,-30.0,65.0,8.16959
1850-12-31,-30.0,70.0,8.1687
1850-12-31,-30.0,75.0,8.164021
1850-12-31,-30.0,80.0,8.159153
1850-12-31,-30.0,85.0,8.157189
1850-12-31,-30.0,90.0,8.155608
1850-12-31,-30.0,95.0,8.157694
1850-12-31,-30.0,100.0,8.168797
1850-12-31,-30.0,105.0,8.187687
1850-12-31,-30.0,110.0,8.205923
1850-12-31,-30.0,115.0,8.211012
1850-12-31,-30.0,130.0,8.175614
1850-12-31,-30.0,135.0,8.166377
1850-12-31,-30.0,150.0,8.198724
1850-12-31,-30.0,155.0,8.19007
1850-12-31,-30.0,160.0,8.186821
1850-12-31,-30.0,165.0,8.180782
1850-12-31,-30.0,170.0,8.180135
1850-12-31,-30.0,175.0,8.176175
1850-12-31,-30.0,180.0,8.174892
1850-12-31,-25.0,-180.0,8.180202
1850-12-31,-25.0,-175.0,8.179888
1850-12-31,-25.0,-170.0,8.180156
1850-12-31,-25.0,-165.0,8.177303
1850-12-31,-25.0,-160.0,8.174693
1850-12-31,-25.0,-155.0,8.173816
1850-12-31,-25.0,-150.0,8.171345
1850-12-31,-25.0,-145.0,8.167149
1850-12-31,-25.0,-140.0,8.163777
1850-12-31,-25.0,-135.0,8.162058
1850-12-31,-25.0,-130.0,8.160929
1850-12-31,-25.0,-125.0,8.157669
1850-12-31,-25.0,-120.0,8.149957
1850-12-31,-25.0,-115.0,8.143938
1850-12-31,-25.0,-110.0,8.141805
1850-12-31,-25.0,-105.0,8.142046
1850-12-31,-25.0,-100.0,8.143557
1850-12-31,-25.0,-95.0,8.143072
1850-12-31,-25.0,-90.0,8.141476
1850-12-31,-25.0,-85.0,8.140956
1850-12-31,-25.0,-80.0,8.136277
1850-12-31,-25.0,-75.0,8.076052
1850-12-31,-25.0,-70.0,7.9731708
1850-12-31,-25.0,-50.0,8.146854
1850-12-31,-25.0,-45.0,8.149727
1850-12-31,-25.0,-40.0,8.153694
1850-12-31,-25.0,-35.0,8.151205
1850-12-31,-25.0,-30.0,8.145895
1850-12-31,-25.0,-25.0,8.1418705
1850-12-31,-25.0,-20.0,8.139765
1850-12-31,-25.0,-15.0,8.141189
1850-12-31,-25.0,-10.0,8.148964
1850-12-31,-25.0,-5.0,8.157225
1850-12-31,-25.0,-0.0,8.161608
1850-12-31,-25.0,5.0,8.165166
1850-12-31,-25.0,10.0,8.129458
1850-12-31,-25.0,15.0,8.072866
1850-12-31,-25.0,35.0,8.162985
1850-12-31,-25.0,40.0,8.163156
1850-12-31,-25.0,45.0,8.164883
1850-12-31,-25.0,50.0,8.174697
1850-12-31,-25.0,55.0,8.173321
1850-12-31,-25.0,60.0,8.174659
1850-12-31,-25.0,65.0,8.177045
1850-12-31,-25.0,70.0,8.1790285
1850-12-31,-25.0,75.0,8.177623
1850-12-31,-25.0,80.0,8.176615
1850-12-31,-25.0,85.0,8.178563
1850-12-31,-25.0,90.0,8.182
1850-12-31,-25.0,95.0,8.188549
1850-12-31,-25.0,100.0,8.19254
1850-12-31,-25.0,105.0,8.189325
1850-12-31,-25.0,110.0,8.19022
1850-12-31,-25.0,115.0,8.188741
1850-12-31,-25.0,150.0,8.190851
1850-12-31,-25.0,155.0,8.180403
1850-12-31,-25.0,160.0,8.174555
1850-12-31,-25.0,165.0,8.176167
1850-12-31,-25.0,170.0,8.176342
1850-12-31,-25.0,175.0,8.178433
1850-12-31,-25.0,180.0,8.17975
1850-12-31,-20.0,-180.0,8.165255
1850-12-31,-20.0,-175.0,8.1651125
1850-12-31,-20.0,-170.0,8.162048
1850-12-31,-20.0,-165.0,8.158171
1850-12-31,-20.0,-160.0,8.156161
1850-12-31,-20.0,-155.0,8.15402
1850-12-31,-20.0,-150.0,8.152482
1850-12-31,-20.0,-145.0,8.150641
1850-12-31,-20.0,-140.0,8.149668
1850-12-31,-20.0,-135.0,8.150122
1850-12-31,-20.0,-130.0,8.150926
1850-12-31,-20.0,-125.0,8.1482115
1850-12-31,-20.0,-120.0,8.143991
1850-12-31,-20.0,-115.0,8.143561
1850-12-31,-20.0,-110.0,8.144243
1850-12-31,-20.0,-105.0,8.141919
1850-12-31,-20.0,-100.0,8.138703
1850-12-31,-20.0,-95.0,8.137094
1850-12-31,-20.0,-90.0,8.131824
1850-12-31,-20.0,-85.0,8.126476
1850-12-31,-20.0,-80.0,8.111111
1850-12-31,-20.0,-75.0,8.060845
1850-12-31,-20.0,-70.0,8.024975
1850-12-31,-20.0,-40.0,8.148469
1850-12-31,-20.0,-35.0,8.146248
1850-12-31,-20.0,-30.0,8.14439
1850-12-31,-20.0,-25.0,8.142017
1850-12-31,-20.0,-20.0,8.143153
1850-12-31,-20.0,-15.0,8.1488
1850-12-31,-20.0,-10.0,8.153596
1850-12-31,-20.0,-5.0,8.15175
1850-12-31,-20.0,-0.0,8.146838
1850-12-31,-20.0,5.0,8.137568
1850-12-31,-20.0,10.0,8.112225
1850-12-31,-20.0,15.0,8.066115
1850-12-31,-20.0,35.0,8.155055
1850-12-31,-20.0,40.0,8.144813
1850-12-31,-20.0,45.0,8.132768
1850-12-31,-20.0,50.0,8.161624
1850-12-31,-20.0,55.0,8.161109
1850-12-31,-20.0,60.0,8.162215
1850-12-31,-20.0,65.0,8.16353
1850-12-31,-20.0,70.0,8.167912
1850-12-31,-20.0,75.0,8.171644
1850-12-31,-20.0,80.0,8.174466
1850-12-31,-20.0,85.0,8.1781435
1850-12-31,-20.0,90.0,8.181897
1850-12-31,-20.0,95.0,8.18397
1850-12-31,-20.0,100.0,8.183554
1850-12-31,-20.0,105.0,8.179313
1850-12-31,-20.0,110.0,8.171485
1850-12-31,-20.0,115.0,8.157247
1850-12-31,-20.0,120.0,8.150224
1850-12-31,-20.0,145.0,8.171785
1850-12-31,-20.0,150.0,8.171367
1850-12-31,-20.0,155.0,8.169201
1850-12-31,-20.0,160.0,8.166793
1850-12-31,-20.0,165.0,8.166876
1850-12-31,-20.0,170.0,8.167189
1850-12-31,-20.0,175.0,8.166017
1850-12-31,-20.0,180.0,8.16766
1850-12-31,-15.0,-180.0,8.139865
1850-12-31,-15.0,-175.0,8.137766
1850-12-31,-15.0,-170.0,8.135324
1850-12-31,-15.0,-165.0,8.13304
1850-12-31,-15.0,-160.0,8.130461
1850-12-31,-15.0,-155.0,8.127712
1850-12-31,-15.0,-150.0,8.127211
1850-12-31,-15.0,-145.0,8.12752
1850-12-31,-15.0,-140.0,8.127765
1850-12-31,-15.0,-135.0,8.129076
1850-12-31,-15.0,-130.0,8.130452
1850-12-31,-15.0,-125.0,8.1317425
1850-12-31,-15.0,-120.0,8.1339655
1850-12-31,-15.0,-115.0,8.1357355
1850-12-31,-15.0,-110.0,8.13664
1850-12-31,-15.0,-105.0,8.138784
1850-12-31,-15.0,-100.0,8.13833
1850-12-31,-15.0,-95.0,8.133291
1850-12-31,-15.0,-90.0,8.119706
1850-12-31,-15.0,-85.0,8.0949955
1850-12-31,-15.0,-80.0,8.070735
1850-12-31,-15.0,-75.0,8.046535
1850-12-31,-15.0,-70.0,8.045524
1850-12-31,-15.0,-40.0,8.142451
1850-12-31,-15.0,-35.0,8.139221
1850-12-31,-15.0,-30.0,8.141404
1850-12-31,-15.0,-25.0,8.14553
1850-12-31,-15.0,-20.0,8.150896
1850-12-31,-15.0,-15.0,8.15596
1850-12-31,-15.0,-10.0,8.158842
1850-12-31,-15.0,-5.0,8.160158
1850-12-31,-15.0,-0.0,8.154534
1850-12-31,-15.0,5.0,8.141914
1850-12-31,-15.0,10.0,8.121611
1850-12-31,-15.0,40.0,8.138231
1850-12-31,-15.0,45.0,8.134756
1850-12-31,-15.0,50.0,8.149939
1850-12-31,-15.0,55.0,8.147904
1850-12-31,-15.0,60.0,8.14633
1850-12-31,-15.0,65.0,8.143403
1850-12-31,-15.0,70.0,8.143942
1850-12-31,-15.0,75.0,8.146802
1850-12-31,-15.0,80.0,8.15035
1850-12-31,-15.0,85.0,8.152159
1850-12-31,-15.0,90.0,8.154829
1850-12-31,-15.0,95.0,8.157802
1850-12-31,-15.0,100.0,8.157312
1850-12-31,-15.0,105.0,8.153735
1850-12-31,-15.0,110.0,8.145785
1850-12-31,-15.0,115.0,8.137247
1850-12-31,-15.0,120.0,8.135243
1850-12-31,-15.0,125.0,8.134963
1850-12-31,-15.0,130.0,8.133311
1850-12-31,-15.0,135.0,8.156938
1850-12-31,-15.0,140.0,8.152984
1850-12-31,-15.0,145.0,8.15222
1850-12-31,-15.0,150.0,8.146622
1850-12-31,-15.0,155.0,8.145476
1850-12-31,-15.0,160.0,8.143794
1850-12-31,-15.0,165.0,8.14567
1850-12-31,-15.0,170.0,8.146625
1850-12-31,-15.0,175.0,8.145227
1850-12-31,-15.0,180.0,8.143512
1850-12-31,-10.0,-180.0,8.125643
1850-12-31,-10.0,-175.0,8.124881
1850-12-31,-10.0,-170.0,8.124413
1850-12-31,-10.0,-165.0,8.123031
1850-12-31,-10.0,-160.0,8.120244
1850-12-31,-10.0,-155.0,8.1148615
1850-12-31,-10.0,-150.0,8.105956
1850-12-31,-10.0,-145.0,8.099145
1850-12-31,-10.0,-140.0,8.094427
1850-12-31,-10.0,-135.0,8.090975
1850-12-31,-10.0,-130.0,8.089211
1850-12-31,-10.0,-125.0,8.0896635
1850-12-31,-10.0,-120.0,8.090818
1850-12-31,-10.0,-115.0,8.0943775
1850-12-31,-10.0,-110.0,8.09924
1850-12-31,-10.0,-105.0,8.10383
1850-12-31,-10.0,-100.0,8.109476
1850-12-31,-10.0,-95.0,8.113946
1850-12-31,-10.0,-90.0,8.122845
1850-12-31,-10.0,-85.0,8.125561
1850-12-31,-10.0,-80.0,8.1216345
1850-12-31,-10.0,-40.0,8.141787
1850-12-31,-10.0,-35.0,8.132988
1850-12-31,-10.0,-30.0,8.114576
1850-12-31,-10.0,-25.0,8.1177225
1850-12-31,-10.0,-20.0,8.12339
1850-12-31,-10.0,-15.0,8.130937
1850-12-31,-10.0,-10.0,8.136427
1850-12-31,-10.0,-5.0,8.1392355
1850-12-31,-10.0,-0.0,8.135887
1850-12-31,-10.0,5.0,8.124968
1850-12-31,-10.0,10.0,8.103747
1850-12-31,-10.0,15.0,8.103404
1850-12-31,-10.0,40.0,8.137439
1850-12-31,-10.0,45.0,8.13638
1850-12-31,-10.0,50.0,8.137257
1850-12-31,-10.0,55.0,8.135227
1850-12-31,-10.0,60.0,8.13737
1850-12-31,-10.0,65.0,8.135607
1850-12-31,-10.0,70.0,8.13204
1850-12-31,-10.0,75.0,8.128652
1850-12-31,-10.0,80.0,8.127877
1850-12-31,-10.0,85.0,8.130425
1850-12-31,-10.0,90.0,8.131315
1850-12-31,-10.0,95.0,8.130467
1850-12-31,-10.0,100.0,8.132549
1850-12-31,-10.0,105.0,8.134412
1850-12-31,-10.0,110.0,8.130352
1850-12-31,-10.0,115.0,8.1240425
1850-12-31,-10.0,120.0,8.119757
1850-12-31,-10.0,125.0,8.120435
1850-12-31,-10.0,130.0,8.131989
1850-12-31,-10.0,135.0,8.136349
1850-12-31,-10.0,140.0,8.136588
1850-12-31,-10.0,145.0,8.131995
1850-12-31,-10.0,150.0,8.134323
1850-12-31,-10.0,155.0,8.121793
1850-12-31,-10.0,160.0,8.1257715
1850-12-31,-10.0,165.0,8.127924
1850-12-31,-10.0,170.0,8.128777
1850-12-31,-10.0,175.0,8.127997
1850-12-31,-10.0,180.0,8.126806
1850-12-31,-5.0,-180.0,8.093228
1850-12-31,-5.0,-175.0,8.093202
1850-12-31,-5.0,-170.0,8.092133
1850-12-31,-5.0,-165.0,8.090677
1850-12-31,-5.0,-160.0,8.087739
1850-12-31,-5.0,-155.0,8.083337
1850-12-31,-5.0,-150.0,8.078326
1850-12-31,-5.0,-145.0,8.074459
1850-12-31,-5.0,-140.0,8.070444
1850-12-31,-5.0,-135.0,8.067058
1850-12-31,-5.0,-130.0,8.06421
1850-12-31,-5.0,-125.0,8.063101
1850-12-31,-5.0,-120.0,8.062208
1850-12-31,-5.0,-115.0,8.061606
1850-12-31,-5.0,-110.0,8.060697
1850-12-31,-5.0,-105.0,8.060442
1850-12-31,-5.0,-100.0,8.0620985
1850-12-31,-5.0,-95.0,8.067973
1850-12-31,-5.0,-90.0,8.084988
1850-12-31,-5.0,-85.0,8.121571
1850-12-31,-5.0,-80.0,8.133621
1850-12-31,-5.0,-45.0,8.119063
1850-12-31,-5.0,-40.0,8.121845
1850-12-31,-5.0,-35.0,8.119161
1850-12-31,-5.0,-30.0,8.1075535
1850-12-31,-5.0,-25.0,8.105953
1850-12-31,-5.0,-20.0,8.106343
1850-12-31,-5.0,-15.0,8.109291
1850-12-31,-5.0,-10.0,8.113421
1850-12-31,-5.0,-5.0,8.11531
1850-12-31,-5.0,-0.0,8.113038
1850-12-31,-5.0,5.0,8.107294
1850-12-31,-5.0,10.0,8.090388
1850-12-31,-5.0,40.0,8.1356535
1850-12-31,-5.0,45.0,8.130611
1850-12-31,-5.0,50.0,8.126314
1850-12-31,-5.0,55.0,8.124252
1850-12-31,-5.0,60.0,8.124048
1850-12-31,-5.0,65.0,8.124571
1850-12-31,-5.0,70.0,8.124668
1850-12-31,-5.0,75.0,8.123937
1850-12-31,-5.0,80.0,8.124038
1850-12-31,-5.0,85.0,8.123592
1850-12-31,-5.0,90.0,8.122191
1850-12-31,-5.0,95.0,8.122636
1850-12-31,-5.0,100.0,8.134815
1850-12-31,-5.0,105.0,8.137817
1850-12-31,-5.0,110.0,8.131883
1850-12-31,-5.0,115.0,8.124078
1850-12-31,-5.0,120.0,8.116325
1850-12-31,-5.0,125.0,8.105838
1850-12-31,-5.0,130.0,8.106571
1850-12-31,-5.0,135.0,8.132802
1850-12-31,-5.0,140.0,8.1264515
1850-12-31,-5.0,145.0,8.096201
1850-12-31,-5.0,150.0,8.099463
1850-12-31,-5.0,155.0,8.09388
1850-12-31,-5.0,160.0,8.090727
1850-12-31,-5.0,165.0,8.091646
1850-12-31,-5.0,170.0,8.093027
1850-12-31,-5.0,175.0,8.093141
1850-12-31,-5.0,180.0,8.092962
1850-12-31,-0.0,-180.0,8.07803
1850-12-31,-0.0,-175.0,8.077955
1850-12-31,-0.0,-170.0,8.077581
1850-12-31,-0.0,-165.0,8.07741
1850-12-31,-0.0,-160.0,8.077894
1850-12-31,-0.0,-155.0,8.078152
1850-12-31,-0.0,-150.0,8.078043
1850-12-31,-0.0,-145.0,8.077162
1850-12-31,-0.0,-140.0,8.076089
1850-12-31,-0.0,-135.0,8.074741
1850-12-31,-0.0,-130.0,8.073048
1850-12-31,-0.0,-125.0,8.071464
1850-12-31,-0.0,-120.0,8.069794
1850-12-31,-0.0,-115.0,8.069396
1850-12-31,-0.0,-110.0,8.067809
1850-12-31,-0.0,-105.0,8.067756
1850-12-31,-0.0,-100.0,8.071867
1850-12-31,-0.0,-95.0,8.080191
1850-12-31,-0.0,-90.0,8.088711
1850-12-31,-0.0,-85.0,8.116625
1850-12-31,-0.0,-80.0,8.132423
1850-12-31,-0.0,-50.0,8.016776
1850-12-31,-0.0,-45.0,8.121261
1850-12-31,-0.0,-40.0,8.124646
1850-12-31,-0.0,-35.0,8.124106
1850-12-31,-0.0,-30.0,8.120852
1850-12-31,-0.0,-25.0,8.117843
1850-12-31,-0.0,-20.0,8.113665
1850-12-31,-0.0,-15.0,8.110754
1850-12-31,-0.0,-10.0,8.111363
1850-12-31,-0.0,-5.0,8.115896
1850-12-31,-0.0,-0.0,8.118138
1850-12-31,-0.0,5.0,8.120363
1850-12-31,-0.0,10.0,8.129678
1850-12-31,-0.0,30.0,8.074902
1850-12-31,-0.0,35.0,8.091983
1850-12-31,-0.0,40.0,8.134168
1850-12-31,-0.0,45.0,8.13414
1850-12-31,-0.0,50.0,8.125881
1850-12-31,-0.0,55.0,8.120272
1850-12-31,-0.0,60.0,8.118605
1850-12-31,-0.0,65.0,8.118386
1850-12-31,-0.0,70.0,8.119532
1850-12-31,-0.0,75.0,8.121405
1850-12-31,-0.0,80.0,8.12357
1850-12-31,-0.0,85.0,8.126005
1850-12-31,-0.0,90.0,8.127932
1850-12-31,-0.0,95.0,8.131619
1850-12-31,-0.0,100.0,8.151156
1850-12-31,-0.0,105.0,8.135811
1850-12-31,-0.0,110.0,8.137332
1850-12-31,-0.0,115.0,8.114257
1850-12-31,-0.0,120.0,8.107669
1850-12-31,-0.0,125.0,8.091372
1850-12-31,-0.0,130.0,8.09042
1850-12-31,-0.0,135.0,8.085979
1850-12-31,-0.0,140.0,8.080065
1850-12-31,-0.0,145.0,8.076546
1850-12-31,-0.0,150.0,8.0769825
1850-12-31,-0.0,155.0,8.077349
1850-12-31,-0.0,160.0,8.077912
1850-12-31,-0.0,165.0,8.078218
1850-12-31,-0.0,170.0,8.078435
1850-12-31,-0.0,175.0,8.078698
1850-12-31,-0.0,180.0,8.078392
1850-12-31,5.0,-180.0,8.088299
1850-12-31,5.0,-175.0,8.088869
1850-12-31,5.0,-170.0,8.089213
1850-12-31,5.0,-165.0,8.090642
1850-12-31,5.0,-160.0,8.092569
1850-12-31,5.0,-155.0,8.093899
1850-12-31,5.0,-150.0,8.095256
1850-12-31,5.0,-145.0,8.09617
1850-12-31,5.0,-140.0,8.095888
1850-12-31,5.0,-135.0,8.09617
1850-12-31,5.0,-130.0,8.097097
1850-12-31,5.0,-125.0,8.098574
1850-12-31,5.0,-120.0,8.102303
1850-12-31,5.0,-115.0,8.107845
1850-12-31,5.0,-110.0,8.113067
1850-12-31,5.0,-105.0,8.1163645
1850-12-31,5.0,-100.0,8.117967
1850-12-31,5.0,-95.0,8.118793
1850-12-31,5.0,-90.0,8.10894
1850-12-31,5.0,-85.0,8.101446
1850-12-31,5.0,-80.0,8.125735
1850-12-31,5.0,-60.0,8.112171
1850-12-31,5.0,-55.0,8.112747
1850-12-31,5.0,-50.0,8.113972
1850-12-31,5.0,-45.0,8.126959
1850-12-31,5.0,-40.0,8.13053
1850-12-31,5.0,-35.0,8.1313
1850-12-31,5.0,-30.0,8.131563
1850-12-31,5.0,-25.0,8.129327
1850-12-31,5.0,-20.0,8.125779
1850-12-31,5.0,-15.0,8.122141
1850-12-31,5.0,-10.0,8.119913
1850-12-31,5.0,-5.0,8.120911
1850-12-31,5.0,-0.0,8.117571
1850-12-31,5.0,5.0,8.112557
1850-12-31,5.0,10.0,8.122216
1850-12-31,5.0,45.0,8.132991
1850-12-31,5.0,50.0,8.132933
1850-12-31,5.0,55.0,8.126039
1850-12-31,5.0,60.0,8.123276
1850-12-31,5.0,65.0,8.122737
1850-12-31,5.0,70.0,8.124705
1850-12-31,5.0,75.0,8.129203
1850-12-31,5.0,80.0,8.131269
1850-12-31,5.0,85.0,8.134999
1850-12-31,5.0,90.0,8.138178
1850-12-31,5.0,95.0,8.140177
1850-12-31,5.0,100.0,8.142555
1850-12-31,5.0,105.0,8.1358
1850-12-31,5.0,110.0,8.129143
1850-12-31,5.0,115.0,8.120603
1850-12-31,5.0,120.0,8.094074
1850-12-31,5.0,125.0,8.097039
1850-12-31,5.0,130.0,8.096119
1850-12-31,5.0,135.0,8.092534
1850-12-31,5.0,140.0,8.092457
1850-12-31,5.0,145.0,8.09351
1850-12-31,5.0,150.0,8.093243
1850-12-31,5.0,155.0,8.093106
1850-12-31,5.0,160.0,8.092415
1850-12-31,5.0,165.0,8.091311
1850-12-31,5.0,170.0,8.090464
1850-12-31,5.0,175.0,8.089446
1850-12-31,5.0,180.0,8.088755
1850-12-31,10.0,-180.0,8.127391
1850-12-31,10.0,-175.0,8.127966
1850-12-31,10.0,-170.0,8.129982
1850-12-31,10.0,-165.0,8.131723
1850-12-31,10.0,-160.0,8.13415
1850-12-31,10.0,-155.0,8.136198
1850-12-31,10.0,-150.0,8.136893
1850-12-31,10.0,-145.0,8.137751
1850-12-31,10.0,-140.0,8.136486
1850-12-31,10.0,-135.0,8.134584
1850-12-31,10.0,-130.0,8.13238
1850-12-31,10.0,-125.0,8.13296
1850-12-31,10.0,-120.0,8.13456
1850-12-31,10.0,-115.0,8.135238
1850-12-31,10.0,-110.0,8.1308365
1850-12-31,10.0,-105.0,8.121962
1850-12-31,10.0,-100.0,8.115739
1850-12-31,10.0,-95.0,8.109504
1850-12-31,10.0,-90.0,8.109448
1850-12-31,10.0,-85.0,8.121628
1850-12-31,10.0,-80.0,8.136755
1850-12-31,10.0,-75.0,8.13222
1850-12-31,10.0,-70.0,8.132288
1850-12-31,10.0,-65.0,8.123436
1850-12-31,10.0,-60.0,8.119256
1850-12-31,10.0,-55.0,8.123595
1850-12-31,10.0,-50.0,8.130216
1850-12-31,10.0,-45.0,8.138314
1850-12-31,10.0,-40.0,8.145782
1850-12-31,10.0,-35.0,8.151572
1850-12-31,10.0,-30.0,8.15522
1850-12-31,10.0,-25.0,8.152727
1850-12-31,10.0,-20.0,8.134677
1850-12-31,10.0,-15.0,8.105085
1850-12-31,10.0,45.0,8.133155
1850-12-31,10.0,50.0,8.136979
1850-12-31,10.0,55.0,8.132799
1850-12-31,10.0,60.0,8.129378
1850-12-31,10.0,65.0,8.126822
1850-12-31,10.0,70.0,8.127436
1850-12-31,10.0,75.0,8.129055
1850-12-31,10.0,80.0,8.136186
1850-12-31,10.0,85.0,8.143885
1850-12-31,10.0,90.0,8.151821
1850-12-31,10.0,95.0,8.145239
1850-12-31,10.0,100.0,8.134359
1850-12-31,10.0,105.0,8.127793
1850-12-31,10.0,110.0,8.126944
1850-12-31,10.0,115.0,8.116609
1850-12-31,10.0,120.0,8.10268
1850-12-31,10.0,125.0,8.140785
1850-12-31,10.0,130.0,8.135782
1850-12-31,10.0,135.0,8.130184
1850-12-31,10.0,140.0,8.12827
1850-12-31,10.0,145.0,8.126773
1850-12-31,10.0,150.0,8.126796
1850-12-31,10.0,155.0,8.128539
1850-12-31,10.0,160.0,8.128907
1850-12-31,10.0,165.0,8.128639
1850-12-31,10.0,170.0,8.128134
1850-12-31,10.0,175.0,8.1272
1850-12-31,10.0,180.0,8.127286
1850-12-31,15.0,-180.0,8.14047
1850-12-31,15.0,-175.0,8.140476
1850-12-31,15.0,-170.0,8.141741
1850-12-31,15.0,-165.0,8.143812
1850-12-31,15.0,-160.0,8.1466875
1850-12-31,15.0,-155.0,8.148067
1850-12-31,15.0,-150.0,8.14787
1850-12-31,15.0,-145.0,8.14762
1850-12-31,15.0,-140.0,8.145649
1850-12-31,15.0,-135.0,8.143218
1850-12-31,15.0,-130.0,8.139154
1850-12-31,15.0,-125.0,8.137049
1850-12-31,15.0,-120.0,8.134332
1850-12-31,15.0,-115.0,8.127831
1850-12-31,15.0,-110.0,8.116543
1850-12-31,15.0,-105.0,8.108519
1850-12-31,15.0,-100.0,8.108642
1850-12-31,15.0,-95.0,8.11203
1850-12-31,15.0,-90.0,8.116307
1850-12-31,15.0,-85.0,8.13355
1850-12-31,15.0,-80.0,8.135238
1850-12-31,15.0,-75.0,8.138476
1850-12-31,15.0,-70.0,8.140243
1850-12-31,15.0,-65.0,8.141582
1850-12-31,15.0,-60.0,8.147144
1850-12-31,15.0,-55.0,8.153631
1850-12-31,15.0,-50.0,8.156986
1850-12-31,15.0,-45.0,8.161717
1850-12-31,15.0,-40.0,8.165727
1850-12-31,15.0,-35.0,8.167824
1850-12-31,15.0,-30.0,8.1662035
1850-12-31,15.0,-25.0,8.153248
1850-12-31,15.0,-20.0,8.125858
1850-12-31,15.0,-15.0,8.089135
1850-12-31,15.0,40.0,8.131931
1850-12-31,15.0,45.0,8.13276
1850-12-31,15.0,50.0,8.136755
1850-12-31,15.0,55.0,8.138601
1850-12-31,15.0,60.0,8.135632
1850-12-31,15.0,65.0,8.132364
1850-12-31,15.0,70.0,8.133236
1850-12-31,15.0,75.0,8.135607
1850-12-31,15.0,80.0,8.144633
1850-12-31,15.0,85.0,8.149083
1850-12-31,15.0,90.0,8.167866
1850-12-31,15.0,95.0,8.160604
1850-12-31,15.0,100.0,8.140104
1850-12-31,15.0,110.0,8.1368265
1850-12-31,15.0,115.0,8.127458
1850-12-31,15.0,120.0,8.127566
1850-12-31,15.0,125.0,8.151457
1850-12-31,15.0,130.0,8.146228
1850-12-31,15.0,135.0,8.143429
1850-12-31,15.0,140.0,8.142339
1850-12-31,15.0,145.0,8.142313
1850-12-31,15.0,150.0,8.14265
1850-12-31,15.0,155.0,8.143835
1850-12-31,15.0,160.0,8.142956
1850-12-31,15.0,165.0,8.142173
1850-12-31,15.0,170.0,8.140891
1850-12-31,15.0,175.0,8.140842
1850-12-31,15.0,180.0,8.140672
1850-12-31,20.0,-180.0,8.157154
1850-12-31,20.0,-175.0,8.157837
1850-12-31,20.0,-170.0,8.156178
1850-12-31,20.0,-165.0,8.1552725
1850-12-31,20.0,-160.0,8.153164
1850-12-31,20.0,-155.0,8.154836
1850-12-31,20.0,-150.0,8.154708
1850-12-31,20.0,-145.0,8.159281
1850-12-31,20.0,-140.0,8.16249
1850-12-31,20.0,-135.0,8.16266
1850-12-31,20.0,-130.0,8.155855
1850-12-31,20.0,-125.0,8.139309
1850-12-31,20.0,-120.0,8.124634
1850-12-31,20.0,-115.0,8.114474
1850-12-31,20.0,-110.0,8.112722
1850-12-31,20.0,-105.0,8.124549
1850-12-31,20.0,-100.0,8.135976
1850-12-31,20.0,-95.0,8.146517
1850-12-31,20.0,-90.0,8.136025
1850-12-31,20.0,-85.0,8.137194
1850-12-31,20.0,-80.0,8.139659
1850-12-31,20.0,-75.0,8.143926
1850-12-31,20.0,-70.0,8.151409
1850-12-31,20.0,-65.0,8.157966
1850-12-31,20.0,-60.0,8.161564
1850-12-31,20.0,-55.0,8.16111
1850-12-31,20.0,-50.0,8.1578
1850-12-31,20.0,-45.0,8.153259
1850-12-31,20.0,-40.0,8.147934
1850-12-31,20.0,-35.0,8.14285
1850-12-31,20.0,-30.0,8.142662
1850-12-31,20.0,-25.0,8.139612
1850-12-31,20.0,-20.0,8.132943
1850-12-31,20.0,-15.0,8.1383705
1850-12-31,20.0,35.0,8.147752
1850-12-31,20.0,40.0,8.135265
1850-12-31,20.0,55.0,8.14323
1850-12-31,20.0,60.0,8.134671
1850-12-31,20.0,65.0,8.136094
1850-12-31,20.0,70.0,8.144625
1850-12-31,20.0,85.0,8.173315
1850-12-31,20.0,90.0,8.217778
1850-12-31,20.0,95.0,8.20565
1850-12-31,20.0,105.0,8.157814
1850-12-31,20.0,110.0,8.149931
1850-12-31,20.0,115.0,8.148617
1850-12-31,20.0,120.0,8.14893
1850-12-31,20.0,125.0,8.16365
1850-12-31,20.0,130.0,8.160681
1850-12-31,20.0,135.0,8.158596
1850-12-31,20.0,140.0,8.154801
1850-12-31,20.0,145.0,8.154843
1850-12-31,20.0,150.0,8.154324
1850-12-31,20.0,155.0,8.156573
1850-12-31,20.0,160.0,8.156856
1850-12-31,20.0,165.0,8.157387
1850-12-31,20.0,170.0,8.157075
1850-12-31,20.0,175.0,8.157598
1850-12-31,20.0,180.0,8.157954
1850-12-31,25.0,-180.0,8.172434
1850-12-31,25.0,-175.0,8.174084
1850-12-31,25.0,-170.0,8.1750555
1850-12-31,25.0,-165.0,8.173534
1850-12-31,25.0,-160.0,8.17175
1850-12-31,25.0,-155.0,8.17015
1850-12-31,25.0,-150.0,8.170418
1850-12-31,25.0,-145.0,8.172656
